Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Job_Level,Education,Years_At_Company,Total_Work_Experience,Salary,Salary_Band,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Performance_Rating,Training_Hours,Promotion_Last_Year,Manager_Tenure,Remote_Status,Business_Travel,Absence_Days,Attrition,Hire_Date,Exit_Date
EMP009868,Employee_9868,Female,33,Sales,Sales Representative,5,Bachelor,11,11,123801,High,Yes,3,2,1,3,0,0,10,Hybrid,Travel_Frequently,3,No,18-12-2011,
EMP009869,Employee_9869,Male,51,Research & Development,Laboratory Technician,4,Master,2.3,29,119865,High,No,3,4,3,3,6,0,0,On-Site,Travel_Rarely,4,No,04-05-2024,
EMP009870,Employee_9870,Female,45,Research & Development,Healthcare Representative,4,Master,1.3,23,130001,Very High,No,4,3,3,3,26,1,0,Hybrid,Travel_Rarely,25,No,06-05-2025,
EMP009871,Employee_9871,Female,45,Human Resources,Manager,1,PhD,5.5,23,80432,Medium,No,3,1,4,4,5,0,1.5,On-Site,Travel_Rarely,4,Yes,10-03-2021,01-08-2024
EMP009872,Employee_9872,Male,43,Human Resources,Human Resources,3,Bachelor,14.8,21,111327,High,Yes,1,4,2,3,80,1,13.8,Fully Remote,Travel_Rarely,6,No,28-10-2011,
EMP009873,Employee_9873,Male,25,Sales,Sales Representative,2,Master,9,9,89609,Medium,No,3,3,1,3,53,0,5,Fully Remote,Non-Travel,5,No,18-01-2016,
EMP009874,Employee_9874,Other,40,IT,Manager,5,Master,13.7,18,139893,Very High,No,2,1,4,3,72,0,12.7,Fully Remote,Non-Travel,21,No,15-12-2012,
EMP009875,Employee_9875,Male,46,Research & Development,Healthcare Representative,2,High School,16,24,98202,High,No,3,4,2,3,16,1,14,Fully Remote,Travel_Rarely,9,No,16-08-2010,
EMP009876,Employee_9876,Female,26,Research & Development,Laboratory Technician,1,High School,4,4,59238,Medium,Yes,4,2,2,4,65,0,3,On-Site,Travel_Rarely,20,No,29-05-2010,
EMP009877,Employee_9877,Female,25,Sales,Sales Representative,2,Master,4,4,66596,Medium,No,3,1,3,3,63,0,3,On-Site,Travel_Rarely,19,No,05-12-2012,
EMP009878,Employee_9878,Male,50,Sales,Manager,3,Master,2.3,28,120242,High,Yes,1,1,2,3,77,0,0,On-Site,Travel_Rarely,14,No,30-05-2024,
EMP009879,Employee_9879,Female,30,Research & Development,Healthcare Representative,5,Master,3.7,8,126324,High,Yes,1,3,2,2,82,0,2.7,Fully Remote,Travel_Rarely,16,No,11-12-2022,
EMP009880,Employee_9880,Male,59,Research & Development,Healthcare Representative,4,Bachelor,12.9,37,128091,High,Yes,1,2,3,3,23,0,11.9,On-Site,Travel_Frequently,15,No,25-09-2013,
EMP009881,Employee_9881,Male,55,Sales,Sales Representative,1,Bachelor,4.3,33,91267,High,Yes,2,1,2,3,84,0,1.3,Fully Remote,Travel_Rarely,18,No,06-05-2022,
EMP009882,Employee_9882,Male,29,Research & Development,Healthcare Representative,2,Master,7,7,75762,Medium,No,3,4,1,4,4,0,4,On-Site,Travel_Rarely,11,No,22-10-2014,
EMP009883,Employee_9883,Female,32,Sales,Sales Representative,5,Master,10,10,123424,High,No,3,1,3,3,54,1,9,On-Site,Travel_Frequently,1,No,04-06-2011,
EMP009884,Employee_9884,Male,55,Sales,Manager,3,Master,1.7,33,110216,High,No,4,1,2,3,30,0,0,On-Site,Travel_Rarely,5,Yes,16-12-2024,27-07-2025
EMP009885,Employee_9885,Female,53,Research & Development,Healthcare Representative,2,High School,7,31,104051,High,No,4,4,1,4,57,0,5,On-Site,Travel_Rarely,18,No,15-09-2019,
EMP009886,Employee_9886,Female,53,Research & Development,Manager,2,Master,10.3,31,109595,High,Yes,1,3,4,3,18,0,8.3,Hybrid,Travel_Rarely,3,Yes,11-05-2016,14-09-2016
EMP009887,Employee_9887,Female,26,Research & Development,Manufacturing Director,1,Master,4,4,60440,Medium,No,1,3,4,3,51,1,3,Hybrid,Travel_Frequently,22,No,07-01-2013,
EMP009888,Employee_9888,Male,53,Research & Development,Healthcare Representative,1,Bachelor,15,31,78883,Medium,No,3,4,4,3,7,0,13,Hybrid,Travel_Rarely,27,No,21-08-2011,
EMP009889,Employee_9889,Male,26,Human Resources,Manager,5,Master,0.9,4,130776,Very High,No,2,2,1,3,11,0,0,Hybrid,Travel_Rarely,22,Yes,04-10-2025,21-01-2026
EMP009890,Employee_9890,Female,53,Research & Development,Manager,4,Master,7.7,31,135297,Very High,No,3,3,3,3,37,0,6.7,On-Site,Travel_Rarely,26,No,18-12-2018,
EMP009891,Employee_9891,Female,22,Sales,Sales Executive,3,Bachelor,1,1,92826,High,Yes,3,1,2,3,71,0,0,On-Site,Travel_Rarely,21,Yes,01-02-2021,22-02-2021
EMP009892,Employee_9892,Female,27,Research & Development,Healthcare Representative,4,PhD,0.8,9,105526,High,No,3,1,2,4,40,0,0,Hybrid,Travel_Rarely,8,No,30-10-2025,
EMP009893,Employee_9893,Male,46,,Sales Executive,3,PhD,9.5,24,105069,High,No,4,4,1,3,90,0,5.5,On-Site,Travel_Rarely,28,No,18-02-2017,
EMP009894,Employee_9894,Female,48,Finance,Financial Analyst,3,Master,10.7,26,111979,High,No,4,1,4,3,32,0,7.7,Fully Remote,Non-Travel,5,No,29-12-2015,
EMP009895,Employee_9895,Male,35,IT,Data Scientist,5,Bachelor,0.2,13,128455,High,No,4,1,4,3,34,1,0,Fully Remote,Travel_Rarely,23,No,26-06-2026,
EMP009896,Employee_9896,Male,30,IT,IT Support,2,PhD,3.5,9,86471,Medium,No,2,3,2,3,66,0,1.5,On-Site,Travel_Frequently,28,No,19-03-2023,
EMP009897,Employee_9897,Male,49,Sales,Sales Representative,2,PhD,15.1,27,99216,High,No,4,4,1,3,30,1,12.1,On-Site,Non-Travel,25,No,12-08-2011,
EMP009898,Employee_9898,Female,45,Research & Development,Research Scientist,3,Master,4.4,23,103642,High,No,3,4,1,3,55,0,2.4,Fully Remote,Travel_Frequently,12,No,31-03-2022,
EMP009899,Employee_9899,Male,30,Research & Development,Manager,1,Master,8,8,61639,Medium,No,3,4,1,3,45,0,4,Hybrid,Travel_Rarely,7,Yes,08-11-2013,25-04-2017
EMP009900,Employee_9900,Male,57,Research & Development,Manufacturing Director,4,Bachelor,0.3,35,134994,Very High,Yes,4,3,3,3,34,0,0,On-Site,Travel_Rarely,25,Yes,02-05-2026,13-06-2026
EMP009901,Employee_9901,Male,58,IT,Manager,4,Master,3.4,36,134789,Very High,No,3,1,1,3,89,0,1.4,Fully Remote,Travel_Rarely,29,No,09-04-2023,
EMP009902,Employee_9902,Male,55,Finance,Manager,3,Master,3.7,33,117800,High,Yes,2,3,1,3,85,1,0.7,On-Site,Travel_Rarely,26,No,06-12-2022,
EMP009903,Employee_9903,Female,24,Human Resources,Manager,5,Bachelor,2,2,118089,High,No,3,4,2,3,15,1,0,Hybrid,Travel_Rarely,26,No,14-04-2019,
EMP009904,Employee_9904,Female,42,Sales,Sales Representative,3,PhD,7.2,20,112134,High,No,2,2,4,3,74,0,5.2,Fully Remote,Travel_Rarely,11,No,03-06-2019,
EMP009905,Employee_9905,Female,58,Sales,Sales Representative,5,Bachelor,12.2,36,151859,Very High,No,3,2,2,3,27,0,10.2,On-Site,Travel_Rarely,24,No,18-06-2014,
EMP009906,Employee_9906,Male,57,IT,Data Scientist,4,Bachelor,13.9,35,120519,High,No,4,4,3,3,34,0,12.9,On-Site,Travel_Rarely,13,No,21-09-2012,
EMP009907,Employee_9907,Female,23,Sales,Manager,3,Bachelor,1.1,2,84825,Medium,Yes,3,3,1,3,52,0,0,On-Site,Travel_Frequently,2,No,20-07-2025,
EMP009908,Employee_9908,Male,38,Research & Development,Laboratory Technician,3,PhD,3.5,16,93810,High,No,1,4,3,3,73,1,0.5,On-Site,Travel_Rarely,2,No,20-02-2023,
EMP009909,Employee_9909,Female,50,Sales,Sales Representative,4,Master,11,28,141548,Very High,No,1,4,1,3,48,0,9,Hybrid,Non-Travel,12,No,22-08-2015,
EMP009910,Employee_9910,Male,46,Research & Development,Laboratory Technician,4,Master,2.2,24,116566,High,Yes,1,1,2,2,69,0,0.2,Hybrid,Travel_Rarely,1,No,11-06-2024,
EMP009911,Employee_9911,Female,42,Human Resources,Human Resources,2,Bachelor,4.1,20,90855,High,No,2,2,2,3,23,0,1.1,Hybrid,Travel_Rarely,10,No,09-07-2022,
EMP009912,Employee_9912,Female,40,IT,IT Support,4,Master,8.5,18,118408,High,No,1,3,1,3,2,0,7.5,On-Site,Travel_Frequently,19,No,06-03-2018,
EMP009913,Employee_9913,Male,50,Research & Development,Laboratory Technician,2,High School,15.6,28,99734,High,No,4,1,1,3,81,0,11.6,Hybrid,Travel_Frequently,11,No,05-02-2011,
EMP009914,Employee_9914,Other,24,Research & Development,Healthcare Representative,4,Master,5,5,106461,High,No,2,4,1,4,2,0,3,On-Site,Travel_Rarely,17,No,26-10-2017,
EMP009915,Employee_9915,Male,33,IT,IT Support,1,Bachelor,10.6,11,63538,Medium,Yes,4,2,4,4,46,0,9.6,On-Site,Travel_Rarely,2,No,03-02-2016,
EMP009916,Employee_9916,Female,47,Sales,Manager,4,Bachelor,7.3,25,126595,High,Yes,1,3,1,4,70,0,3.3,On-Site,Travel_Rarely,18,No,06-05-2019,
EMP009917,Employee_9917,Female,52,Finance,Financial Analyst,1,Bachelor,16.5,30,78942,Medium,No,4,4,1,3,11,0,12.5,On-Site,Travel_Rarely,11,Yes,26-02-2010,08-10-2021
EMP009918,Employee_9918,Female,29,Research & Development,Research Scientist,3,Bachelor,7,7,85748,Medium,Yes,4,3,3,3,74,1,6,On-Site,Travel_Rarely,24,No,19-02-2015,
EMP009919,Employee_9919,Male,56,Sales,Manager,5,Bachelor,4.2,34,152753,Very High,Yes,4,1,1,3,36,0,1.2,Fully Remote,Travel_Rarely,11,No,10-06-2022,
EMP009920,Employee_9920,Male,26,Research & Development,Research Scientist,2,Bachelor,4.9,5,75260,Medium,No,2,1,1,4,9,0,1.9,Hybrid,Travel_Rarely,8,No,08-10-2021,
EMP009921,Employee_9921,Male,48,Research & Development,Manager,2,Bachelor,6.3,26,102133,High,Yes,4,1,2,3,82,0,3.3,On-Site,Travel_Rarely,22,No,26-04-2020,
EMP009922,Employee_9922,Male,47,Research & Development,Healthcare Representative,3,Bachelor,0.9,25,121952,High,No,1,1,3,3,39,0,0,On-Site,Travel_Rarely,20,No,01-10-2025,
EMP009923,Employee_9923,Male,48,Research & Development,Research Scientist,4,Master,3.4,26,127409,High,Yes,2,4,1,3,2,1,1.4,On-Site,Travel_Rarely,16,No,27-03-2023,
EMP009924,Employee_9924,Male,34,IT,Manager,3,Bachelor,4.9,12,98529,High,No,2,3,1,3,37,0,0.9,On-Site,Travel_Rarely,10,Yes,07-10-2021,17-04-2026
EMP009925,Employee_9925,Male,44,Research & Development,Manager,4,Bachelor,13,22,125678,High,Yes,1,2,2,3,98,0,11,On-Site,Travel_Frequently,27,No,15-09-2013,
EMP009926,Employee_9926,Female,22,IT,Data Scientist,1,Master,4,4,60354,Medium,Yes,3,4,3,3,4,0,0,On-Site,Travel_Rarely,9,No,07-08-2016,
EMP009927,Employee_9927,Female,49,Finance,Manager,2,Master,3,27,95080,High,No,1,3,4,2,81,0,2,Hybrid,Travel_Frequently,29,No,28-08-2023,
EMP009928,Employee_9928,Female,36,IT,Software Engineer,4,Master,4.9,14,110296,High,Yes,4,2,4,3,20,0,2.9,Hybrid,Travel_Rarely,27,No,21-10-2021,
EMP009929,Employee_9929,Male,34,Sales,Sales Executive,4,Bachelor,9.5,12,113575,High,No,1,1,3,3,18,1,5.5,Fully Remote,Non-Travel,18,No,15-02-2017,
EMP009930,Employee_9930,Male,26,Research & Development,Manufacturing Director,3,Bachelor,7,7,96182,High,No,3,2,3,3,52,0,5,Fully Remote,Travel_Rarely,1,No,13-01-2018,
EMP009931,Employee_9931,Male,47,Research & Development,Manufacturing Director,4,Bachelor,16.6,25,123687,High,No,3,1,1,3,26,0,12.6,On-Site,Travel_Frequently,28,No,23-01-2010,
EMP009932,Employee_9932,Female,28,Sales,Sales Executive,3,Master,6,6,85092,Medium,No,2,2,3,3,15,0,4,Fully Remote,Travel_Rarely,9,Yes,12-01-2016,29-06-2020
EMP009933,Employee_9933,Male,56,Sales,Sales Executive,3,Bachelor,13.4,34,116147,High,Yes,2,2,3,3,17,0,10.4,Fully Remote,Travel_Frequently,13,Yes,24-04-2013,28-08-2021
EMP009934,Employee_9934,Male,43,IT,Software Engineer,1,Master,10.4,21,66976,Medium,No,2,3,3,3,31,0,9.4,On-Site,Travel_Rarely,20,No,15-04-2016,
EMP009935,Employee_9935,Female,30,Research & Development,Manager,2,Master,8,8,70175,Medium,No,1,4,3,3,96,0,4,Hybrid,Travel_Rarely,17,No,19-01-2012,
EMP009936,Employee_9936,Male,22,Research & Development,Laboratory Technician,1,Bachelor,4,4,54803,Medium,Yes,4,3,3,3,44,0,1,On-Site,Non-Travel,29,No,15-03-2012,
EMP009937,Employee_9937,Female,36,Sales,Sales Representative,3,Master,14,14,96492,High,No,4,2,1,4,66,0,11,On-Site,Travel_Rarely,17,No,14-05-2010,
EMP009938,Employee_9938,Male,51,Research & Development,Manager,5,PhD,4.6,29,153006,Very High,No,2,4,3,4,82,0,0.6,Hybrid,Travel_Rarely,17,No,03-02-2022,
EMP009939,Employee_9939,Female,24,Research & Development,Manager,4,High School,5,5,102597,High,No,4,1,3,2,2,0,4,Hybrid,Travel_Rarely,17,No,03-09-2016,
EMP009940,Employee_9940,Male,27,Research & Development,Research Scientist,3,High School,5,5,95514,High,Yes,3,1,1,4,68,0,1,On-Site,Travel_Rarely,5,No,10-03-2011,
EMP009941,Employee_9941,Male,52,Research & Development,Manufacturing Director,2,Bachelor,2.6,30,106695,High,No,3,3,3,4,20,0,0,On-Site,Travel_Frequently,8,No,29-01-2024,
EMP009942,Employee_9942,Male,26,Finance,Manager,5,Bachelor,3.1,4,118790,High,No,1,2,2,3,17,0,0.1,Hybrid,Non-Travel,19,No,09-08-2023,
EMP009943,Employee_9943,Female,25,Research & Development,Research Scientist,4,Bachelor,3,3,104140,High,No,2,2,4,3,57,0,0,On-Site,Travel_Rarely,23,No,20-01-2020,
EMP009944,Employee_9944,Male,46,Research & Development,Healthcare Representative,4,Bachelor,6.4,24,133490,Very High,Yes,1,4,3,3,70,0,2.4,Hybrid,Travel_Rarely,25,No,25-03-2020,
EMP009945,Employee_9945,Male,32,Human Resources,Human Resources,5,Master,5.6,10,125309,High,No,3,2,1,3,0,0,4.6,Hybrid,Travel_Rarely,8,No,22-01-2021,
EMP009946,Employee_9946,Female,35,IT,Software Engineer,5,Bachelor,10.9,13,125474,High,Yes,4,3,4,4,53,0,8.9,Fully Remote,Non-Travel,4,No,30-09-2015,
EMP009947,Employee_9947,Female,46,Research & Development,Healthcare Representative,4,Bachelor,8.7,24,123139,High,Yes,4,2,3,3,1,0,7.7,On-Site,Travel_Rarely,22,No,27-12-2017,
EMP009948,Employee_9948,Male,48,Research & Development,Manufacturing Director,5,Master,16,26,140352,Very High,No,3,4,1,4,68,0,15,Hybrid,Travel_Rarely,29,No,10-09-2010,
EMP009949,Employee_9949,Female,50,Research & Development,Laboratory Technician,1,Bachelor,2.8,28,82498,Medium,No,4,3,4,3,94,0,0,On-Site,Travel_Rarely,25,No,10-11-2023,
EMP009950,Employee_9950,Male,22,Research & Development,Research Scientist,2,Bachelor,3.4,8,76913,Medium,Yes,3,4,1,3,19,0,0,On-Site,Travel_Rarely,14,No,28-03-2023,
EMP009951,Employee_9951,Female,26,Sales,Sales Representative,5,Bachelor,4,4,113132,High,Yes,2,3,3,2,68,0,2,On-Site,Non-Travel,21,No,03-02-2013,
EMP009952,Employee_9952,Male,42,Human Resources,Human Resources,1,Bachelor,7.7,20,70941,Medium,No,2,4,3,4,30,0,5.7,Fully Remote,Non-Travel,2,No,09-12-2018,
EMP009953,Employee_9953,Male,58,IT,IT Support,2,Bachelor,1.8,36,101507,High,No,1,1,3,4,6,0,0.8,On-Site,Travel_Rarely,26,Yes,18-11-2024,08-10-2025
EMP009954,Employee_9954,Male,55,Sales,Sales Executive,1,Bachelor,15.8,33,75970,Medium,Yes,4,2,1,3,88,0,14.8,Fully Remote,Travel_Rarely,4,No,29-10-2010,
EMP009955,Employee_9955,Female,23,Research & Development,Manufacturing Director,2,PhD,9,9,74318,Medium,No,2,4,2,3,36,0,7,On-Site,Non-Travel,2,Yes,01-06-2015,25-11-2021
EMP009956,Employee_9956,Female,39,Finance,Manager,2,Bachelor,9.1,17,86085,Medium,No,4,3,2,3,34,0,8.1,Hybrid,Travel_Rarely,8,No,26-07-2017,
EMP009957,Employee_9957,Male,36,Research & Development,Manufacturing Director,4,Bachelor,5.7,14,113764,High,No,1,1,1,3,47,0,2.7,On-Site,Travel_Rarely,27,No,19-12-2020,
EMP009958,Employee_9958,Female,54,IT,Manager,4,PhD,7.8,32,130485,Very High,No,4,4,3,4,53,0,6.8,Fully Remote,Non-Travel,21,No,16-11-2018,
EMP009959,Employee_9959,Female,32,Sales,Sales Executive,1,Bachelor,8.3,10,62387,Medium,No,4,4,1,3,1,1,7.3,Hybrid,Travel_Frequently,22,Yes,16-05-2018,11-03-2020
EMP009960,Employee_9960,Other,50,Research & Development,Laboratory Technician,2,Master,15.2,28,100736,High,No,1,1,4,3,75,1,14.2,Hybrid,Travel_Rarely,14,No,05-07-2011,
EMP009961,Employee_9961,Male,50,Research & Development,Manager,2,Bachelor,1.4,28,96076,High,No,2,2,2,3,77,0,0,On-Site,Travel_Rarely,13,Yes,06-04-2025,04-11-2025
EMP009962,Employee_9962,Female,29,Sales,Sales Executive,2,Bachelor,1.9,7,74807,Medium,No,2,1,2,3,33,0,0,Hybrid,Travel_Rarely,6,No,25-10-2024,
EMP009963,Employee_9963,Male,22,Sales,Sales Representative,2,Master,5,5,73018,Medium,Yes,1,1,3,2,38,0,2,On-Site,Non-Travel,1,No,07-05-2014,
EMP009964,Employee_9964,Male,51,Sales,Sales Executive,5,Bachelor,11.7,29,144808,Very High,No,2,3,1,3,68,1,10.7,On-Site,Travel_Rarely,29,No,28-12-2014,
EMP009965,Employee_9965,Male,31,Sales,Manager,2,High School,0.5,9,76278,Medium,No,4,4,3,2,45,0,0,Fully Remote,Travel_Rarely,25,No,18-03-2026,
EMP009966,Employee_9966,Female,27,Research & Development,Laboratory Technician,2,Bachelor,2.3,6,75932,Medium,Yes,1,2,4,2,42,1,0.3,Hybrid,Travel_Rarely,19,No,27-05-2024,
EMP009967,Employee_9967,Male,22,Finance,Manager,3,High School,3,3,90269,High,No,4,3,2,4,45,0,0,On-Site,Travel_Rarely,15,No,23-10-2018,
EMP009968,Employee_9968,Male,30,Sales,Sales Executive,1,High School,7.1,8,66927,Medium,No,2,2,3,4,23,0,5.1,On-Site,Travel_Rarely,7,No,29-07-2019,
EMP009969,Employee_9969,Female,37,IT,Software Engineer,4,Bachelor,4.6,15,113851,High,No,4,4,1,3,72,0,2.6,On-Site,Travel_Rarely,22,No,27-01-2022,
EMP009970,Employee_9970,Female,24,IT,Manager,1,Bachelor,5,7,53396,Medium,Yes,1,1,1,3,71,1,4,On-Site,Travel_Rarely,11,No,19-09-2021,
EMP009971,Employee_9971,Female,23,Sales,Manager,5,PhD,0.8,1,117066,High,Yes,4,3,1,3,39,0,0,Hybrid,Non-Travel,20,No,01-11-2025,
EMP009972,Employee_9972,Male,29,Research & Development,Healthcare Representative,5,Bachelor,7,7,127188,High,No,1,3,4,3,4,1,6,On-Site,Travel_Frequently,2,No,14-12-2011,
EMP009973,Employee_9973,Female,51,IT,Software Engineer,1,Master,10.7,29,88289,Medium,No,4,2,2,3,83,0,7.7,Hybrid,Travel_Rarely,19,Yes,16-12-2015,13-11-2018
EMP009974,Employee_9974,Female,39,IT,Data Scientist,5,Master,1.9,17,127459,High,No,4,4,4,3,77,1,0.9,Hybrid,Travel_Rarely,25,Yes,20-10-2024,09-02-2025
EMP009975,Employee_9975,Female,24,Sales,Manager,5,Master,5.5,6,119948,High,No,2,3,2,3,19,0,4.5,On-Site,Travel_Rarely,20,No,24-02-2021,
EMP009976,Employee_9976,Female,27,Human Resources,Manager,2,Master,6.1,9,80038,Medium,No,3,3,1,3,32,0,3.1,Hybrid,Travel_Rarely,21,No,16-07-2020,
EMP009977,Employee_9977,Female,34,Sales,Sales Representative,1,High School,10,12,65465,Medium,No,2,1,1,3,75,0,9,On-Site,Travel_Rarely,22,No,30-08-2016,
EMP009978,Employee_9978,Male,36,IT,Software Engineer,2,PhD,7.6,14,78720,Medium,No,1,3,1,3,3,0,6.6,On-Site,Travel_Rarely,9,No,15-01-2019,
EMP009979,Employee_9979,Male,43,Finance,Manager,5,Master,15.9,21,129669,High,No,1,4,1,3,61,1,13.9,On-Site,Travel_Rarely,14,No,28-09-2010,
EMP009980,Employee_9980,Female,40,IT,Software Engineer,4,Bachelor,11.8,18,111334,High,Yes,3,2,3,4,81,0,8.8,Hybrid,Travel_Rarely,27,No,30-11-2014,
EMP009981,Employee_9981,Female,29,Research & Development,Manager,1,Bachelor,3.2,7,60030,Medium,No,4,2,3,3,79,0,2.2,On-Site,Travel_Rarely,13,No,08-06-2023,
EMP009982,Employee_9982,Male,35,Research & Development,Manufacturing Director,5,Bachelor,9.9,13,124731,High,Yes,4,2,3,3,79,0,8.9,On-Site,Travel_Rarely,16,No,28-09-2016,
EMP009983,Employee_9983,Female,44,Sales,Sales Executive,1,Master,4.9,22,83468,Medium,Yes,2,2,3,3,15,1,3.9,Hybrid,Travel_Rarely,2,No,03-10-2021,
EMP009984,Employee_9984,Male,46,Finance,Accountant,3,Bachelor,7.4,24,111900,High,No,1,4,3,3,46,0,4.4,On-Site,Travel_Rarely,15,No,18-04-2019,
EMP009985,Employee_9985,Male,54,Sales,Sales Executive,2,Bachelor,13.7,32,110730,High,No,2,1,3,3,86,1,9.7,On-Site,Non-Travel,27,No,15-12-2012,
EMP009986,Employee_9986,Male,22,Finance,Manager,3,Master,7,7,82570,Medium,No,2,1,2,3,30,0,5,Fully Remote,Travel_Rarely,28,No,18-11-2017,
EMP009987,Employee_9987,Male,22,Research & Development,Laboratory Technician,1,Bachelor,1,1,64288,Medium,No,4,3,4,3,59,1,0,Hybrid,Travel_Rarely,17,No,28-07-2024,
EMP009988,Employee_9988,Female,38,Sales,Sales Representative,5,Master,1,16,128324,High,Yes,2,2,3,3,95,0,0,Hybrid,Travel_Rarely,25,No,19-09-2025,
EMP009989,Employee_9989,Male,39,IT,Software Engineer,5,Master,3.7,17,133619,Very High,Yes,2,2,1,3,2,0,1.7,Fully Remote,Travel_Frequently,0,No,07-12-2022,
EMP009990,Employee_9990,Female,46,Finance,Accountant,2,Master,15,24,85225,Medium,No,4,1,2,3,21,0,12,On-Site,Travel_Frequently,26,No,27-08-2011,
EMP009991,Employee_9991,Male,36,IT,IT Support,5,Master,2.3,14,135252,Very High,Yes,4,2,3,4,47,0,0.3,Fully Remote,Travel_Rarely,20,No,24-05-2024,
EMP009992,Employee_9992,Female,48,Finance,Financial Analyst,1,Master,1.5,26,79926,Medium,Yes,4,2,4,4,27,0,0,Hybrid,Travel_Rarely,25,No,04-03-2025,
EMP009993,Employee_9993,Female,51,Research & Development,Laboratory Technician,2,Master,2.5,29,88632,Medium,No,2,3,2,2,70,0,0.5,On-Site,Travel_Rarely,13,No,04-03-2024,
EMP009994,Employee_9994,Female,30,Research & Development,Manager,5,High School,8,8,119793,High,Yes,3,2,4,3,42,0,6,Fully Remote,Travel_Rarely,2,No,05-05-2014,
EMP009995,Employee_9995,Female,46,Human Resources,Manager,2,Bachelor,8.3,24,92697,High,No,1,3,2,3,32,0,4.3,Hybrid,Travel_Frequently,12,No,16-05-2018,
EMP009996,Employee_9996,Male,55,Research & Development,Manufacturing Director,1,High School,3,33,88588,Medium,No,3,4,2,4,76,0,1,Hybrid,Travel_Rarely,16,No,16-09-2023,
EMP009997,Employee_9997,Female,32,Research & Development,Manufacturing Director,5,Bachelor,5.8,10,125531,High,No,2,4,4,2,98,0,4.8,Fully Remote,Travel_Rarely,27,No,29-11-2020,
EMP009998,Employee_9998,Female,36,Sales,Sales Executive,5,Bachelor,3.8,14,122277,High,No,1,3,2,2,40,0,1.8,On-Site,Travel_Rarely,10,No,03-11-2022,
EMP009999,Employee_9999,Female,50,IT,Software Engineer,2,Bachelor,12.8,28,97407,High,No,3,1,3,2,25,0,9.8,On-Site,Travel_Frequently,18,No,27-10-2013,
EMP010000,Employee_10000,Male,51,IT,IT Support,1,High School,6.6,29,86503,Medium,No,1,2,3,4,99,0,4.6,Fully Remote,Travel_Rarely,0,No,06-02-2020,
EMP010001,Employee_10001,Male,32,Research & Development,Manager,1,Bachelor,10,10,62338,Medium,No,2,1,1,4,20,0,9,On-Site,Travel_Frequently,12,No,23-08-2011,
EMP010002,Employee_10002,Female,22,Sales,Sales Representative,5,PhD,1,1,119253,High,No,2,3,3,3,6,0,0,Hybrid,Travel_Rarely,13,No,29-05-2011,
EMP010003,Employee_10003,Female,38,Research & Development,Laboratory Technician,4,Master,0.3,16,113018,High,No,3,3,2,2,89,1,0,Hybrid,Travel_Rarely,10,Yes,28-05-2026,15-06-2026
EMP010004,Employee_10004,Female,32,Research & Development,Manager,2,Bachelor,10,10,83949,Medium,No,3,4,1,3,82,1,6,Fully Remote,Non-Travel,27,Yes,02-12-2012,03-01-2016
EMP010005,Employee_10005,Female,50,Sales,Sales Representative,5,Master,8.8,28,147836,Very High,No,4,2,3,3,30,0,4.8,On-Site,Travel_Rarely,6,No,26-11-2017,
EMP010006,Employee_10006,Male,33,Finance,Accountant,5,High School,0.1,11,116814,High,Yes,2,3,4,3,94,1,0,Hybrid,Travel_Rarely,26,Yes,29-07-2026,08-08-2026
EMP010007,Employee_10007,Female,51,Research & Development,Research Scientist,1,High School,9.4,29,72013,Medium,No,1,4,2,3,72,0,5.4,On-Site,Travel_Rarely,21,No,07-04-2017,
EMP010008,Employee_10008,Female,48,,IT Support,4,Bachelor,3.2,26,135500,Very High,No,4,3,1,3,80,0,0.2,Fully Remote,Travel_Frequently,17,No,07-06-2023,
EMP010009,Employee_10009,Female,57,Research & Development,Research Scientist,1,High School,13.7,35,94451,High,No,4,4,3,3,77,0,11.7,On-Site,Travel_Rarely,2,No,24-12-2012,
EMP010010,Employee_10010,Female,36,IT,Software Engineer,4,High School,4.7,14,118647,High,No,4,3,2,4,87,1,3.7,On-Site,Travel_Frequently,28,No,03-01-2022,
EMP010011,Employee_10011,Female,30,Research & Development,Healthcare Representative,2,Master,3.3,8,82627,Medium,No,1,2,3,3,61,0,0,On-Site,Travel_Rarely,5,No,27-04-2023,
EMP010012,Employee_10012,Male,52,Research & Development,Research Scientist,1,High School,9.8,30,92646,High,Yes,2,2,2,3,90,0,5.8,On-Site,Non-Travel,24,No,19-11-2016,
